Date,Open,High,Low,Close,Adj Close,P/L
21-May-21,"4,168.61","4,188.72","4,151.72","4,155.86","4,155.86",-0.078%
20-May-21,"4,121.97","4,172.80","4,121.97","4,159.12","4,159.12",1.055%
19-May-21,"4,098.45","4,116.93","4,061.41","4,115.68","4,115.68",-0.294%
18-May-21,"4,165.94","4,169.15","4,125.99","4,127.83","4,127.83",-0.852%
17-May-21,"4,169.92","4,171.92","4,142.69","4,163.29","4,163.29",-0.253%
14-May-21,"4,129.58","4,183.13","4,129.58","4,173.85","4,173.85",1.492%
13-May-21,"4,074.99","4,131.58","4,074.99","4,112.50","4,112.50",1.217%
12-May-21,"4,130.55","4,134.73","4,056.88","4,063.04","4,063.04",-2.145%
11-May-21,"4,150.34","4,162.04","4,111.53","4,152.10","4,152.10",-0.867%
10-May-21,"4,228.29","4,236.39","4,188.13","4,188.43","4,188.43",-1.044%
7-May-21,"4,210.34","4,238.04","4,201.64","4,232.60","4,232.60",0.737%
6-May-21,"4,169.14","4,202.70","4,147.33","4,201.62","4,201.62",0.817%
5-May-21,"4,177.06","4,187.72","4,160.94","4,167.59","4,167.59",0.070%
4-May-21,"4,179.04","4,179.04","4,128.59","4,164.66","4,164.66",-0.668%
3-May-21,"4,191.98","4,209.39","4,188.03","4,192.66","4,192.66",0.275%
30-Apr-21,"4,198.10","4,198.10","4,174.85","4,181.17","4,181.17",-0.719%
29-Apr-21,"4,206.14","4,218.78","4,176.81","4,211.47","4,211.47",0.676%
28-Apr-21,"4,185.14","4,201.53","4,181.78","4,183.18","4,183.18",-0.085%
27-Apr-21,"4,188.25","4,193.35","4,176.22","4,186.72","4,186.72",-0.021%
26-Apr-21,"4,185.03","4,194.19","4,182.36","4,187.62","4,187.62",0.178%
23-Apr-21,"4,138.78","4,194.17","4,138.78","4,180.17","4,180.17",1.093%
22-Apr-21,"4,170.46","4,179.57","4,123.69","4,134.98","4,134.98",-0.921%
21-Apr-21,"4,128.42","4,175.02","4,126.35","4,173.42","4,173.42",0.931%
20-Apr-21,"4,159.18","4,159.18","4,118.38","4,134.94","4,134.94",-0.680%
19-Apr-21,"4,179.80","4,180.81","4,150.47","4,163.26","4,163.26",-0.531%
16-Apr-21,"4,174.14","4,191.31","4,170.75","4,185.47","4,185.47",0.361%
15-Apr-21,"4,139.76","4,173.49","4,139.76","4,170.42","4,170.42",1.109%
14-Apr-21,"4,141.58","4,151.69","4,120.87","4,124.66","4,124.66",-0.409%
13-Apr-21,"4,130.10","4,148.00","4,124.43","4,141.59","4,141.59",0.329%
12-Apr-21,"4,124.71","4,131.76","4,114.82","4,127.99","4,127.99",-0.020%
9-Apr-21,"4,096.11","4,129.48","4,095.51","4,128.80","4,128.80",0.772%
8-Apr-21,"4,089.95","4,098.19","4,082.54","4,097.17","4,097.17",0.422%
7-Apr-21,"4,074.29","4,083.13","4,068.31","4,079.95","4,079.95",0.148%
6-Apr-21,"4,075.57","4,086.23","4,068.14","4,073.94","4,073.94",-0.097%
5-Apr-21,"4,034.44","4,083.42","4,034.44","4,077.91","4,077.91",1.444%
1-Apr-21,"3,992.78","4,020.63","3,992.78","4,019.87","4,019.87",1.183%
31-Mar-21,"3,967.25","3,994.41","3,966.98","3,972.89","3,972.89",0.362%
30-Mar-21,"3,963.34","3,968.01","3,944.35","3,958.55","3,958.55",-0.316%
29-Mar-21,"3,969.31","3,981.83","3,943.25","3,971.09","3,971.09",-0.087%
26-Mar-21,"3,917.12","3,978.19","3,917.12","3,974.54","3,974.54",1.663%
25-Mar-21,"3,879.34","3,919.54","3,853.50","3,909.52","3,909.52",0.524%
24-Mar-21,"3,919.93","3,942.08","3,889.07","3,889.14","3,889.14",-0.547%
23-Mar-21,"3,937.60","3,949.13","3,901.57","3,910.52","3,910.52",-0.763%
22-Mar-21,"3,916.48","3,955.31","3,914.16","3,940.59","3,940.59",0.703%
19-Mar-21,"3,913.14","3,930.12","3,886.75","3,913.10","3,913.10",-0.060%
18-Mar-21,"3,953.50","3,969.62","3,910.86","3,915.46","3,915.46",-1.476%
17-Mar-21,"3,949.57","3,983.87","3,935.74","3,974.12","3,974.12",0.288%
16-Mar-21,"3,973.59","3,981.04","3,953.44","3,962.71","3,962.71",-0.157%
15-Mar-21,"3,942.96","3,970.08","3,923.54","3,968.94","3,968.94",0.649%
12-Mar-21,"3,924.52","3,944.99","3,915.21","3,943.34","3,943.34",0.102%
11-Mar-21,"3,915.54","3,960.27","3,915.54","3,939.34","3,939.34",1.040%
10-Mar-21,"3,891.99","3,917.35","3,885.73","3,898.81","3,898.81",0.603%
9-Mar-21,"3,851.93","3,903.76","3,851.93","3,875.44","3,875.44",1.415%
8-Mar-21,"3,844.39","3,881.06","3,819.25","3,821.35","3,821.35",-0.536%
5-Mar-21,"3,793.58","3,851.69","3,730.19","3,841.94","3,841.94",1.950%
4-Mar-21,"3,818.53","3,843.67","3,723.34","3,768.47","3,768.47",-1.342%
3-Mar-21,"3,863.99","3,874.47","3,818.86","3,819.72","3,819.72",-1.307%
2-Mar-21,"3,903.64","3,906.41","3,868.57","3,870.29","3,870.29",-0.808%
1-Mar-21,"3,842.51","3,914.50","3,842.51","3,901.82","3,901.82",2.379%
26-Feb-21,"3,839.66","3,861.08","3,789.54","3,811.15","3,811.15",-0.475%
25-Feb-21,"3,915.80","3,925.02","3,814.04","3,829.34","3,829.34",-2.448%
24-Feb-21,"3,873.71","3,928.65","3,859.60","3,925.43","3,925.43",1.135%
23-Feb-21,"3,857.07","3,895.98","3,805.59","3,881.37","3,881.37",0.126%
22-Feb-21,"3,885.55","3,902.92","3,874.71","3,876.50","3,876.50",-0.773%
19-Feb-21,"3,921.16","3,930.41","3,903.07","3,906.71","3,906.71",-0.185%
18-Feb-21,"3,915.86","3,921.98","3,885.03","3,913.97","3,913.97",-0.442%
17-Feb-21,"3,918.50","3,933.61","3,900.43","3,931.33","3,931.33",-0.032%
16-Feb-21,"3,939.61","3,950.43","3,923.85","3,932.59","3,932.59",-0.057%
12-Feb-21,"3,911.65","3,937.23","3,905.78","3,934.83","3,934.83",0.471%
11-Feb-21,"3,916.40","3,925.99","3,890.39","3,916.38","3,916.38",0.166%
10-Feb-21,"3,920.78","3,931.50","3,884.94","3,909.88","3,909.88",-0.035%
9-Feb-21,"3,910.49","3,918.35","3,902.64","3,911.23","3,911.23",-0.111%
8-Feb-21,"3,892.59","3,915.77","3,892.59","3,915.59","3,915.59",0.740%
5-Feb-21,"3,878.30","3,894.56","3,874.93","3,886.83","3,886.83",0.390%
4-Feb-21,"3,836.66","3,872.42","3,836.66","3,871.74","3,871.74",1.085%
3-Feb-21,"3,840.27","3,847.51","3,816.68","3,830.17","3,830.17",0.101%
2-Feb-21,"3,791.84","3,843.09","3,791.84","3,826.31","3,826.31",1.390%
1-Feb-21,"3,731.17","3,784.32","3,725.62","3,773.86","3,773.86",1.605%
29-Jan-21,"3,778.05","3,778.05","3,694.12","3,714.24","3,714.24",-1.931%
28-Jan-21,"3,755.75","3,830.50","3,755.75","3,787.38","3,787.38",0.976%
27-Jan-21,"3,836.83","3,836.83","3,732.48","3,750.77","3,750.77",-2.568%
26-Jan-21,"3,862.96","3,870.90","3,847.78","3,849.62","3,849.62",-0.149%
25-Jan-21,"3,851.68","3,859.23","3,797.16","3,855.36","3,855.36",0.362%
22-Jan-21,"3,844.24","3,852.31","3,830.41","3,841.47","3,841.47",-0.301%
21-Jan-21,"3,857.46","3,861.45","3,845.05","3,853.07","3,853.07",0.032%
20-Jan-21,"3,816.22","3,859.75","3,816.22","3,851.85","3,851.85",1.394%
19-Jan-21,"3,781.88","3,804.53","3,780.37","3,798.91","3,798.91",0.814%
15-Jan-21,"3,788.73","3,788.73","3,749.62","3,768.25","3,768.25",-0.719%
14-Jan-21,"3,814.98","3,823.60","3,792.86","3,795.54","3,795.54",-0.375%
13-Jan-21,"3,802.23","3,820.96","3,791.50","3,809.84","3,809.84",0.228%
12-Jan-21,"3,801.62","3,810.78","3,776.51","3,801.19","3,801.19",0.042%
11-Jan-21,"3,803.14","3,817.86","3,789.02","3,799.61","3,799.61",-0.655%
8-Jan-21,"3,815.05","3,826.69","3,783.60","3,824.68","3,824.68",0.549%
7-Jan-21,"3,764.71","3,811.55","3,764.71","3,803.79","3,803.79",1.485%
6-Jan-21,"3,712.20","3,783.04","3,705.34","3,748.14","3,748.14",0.571%
5-Jan-21,"3,698.02","3,737.83","3,695.07","3,726.86","3,726.86",0.708%
4-Jan-21,"3,764.61","3,769.99","3,662.71","3,700.65","3,700.65",-1.475%
31-Dec-20,"3,733.27","3,760.20","3,726.88","3,756.07","3,756.07",0.644%
30-Dec-20,"3,736.19","3,744.63","3,730.21","3,732.04","3,732.04",0.134%
29-Dec-20,"3,750.01","3,756.12","3,723.31","3,727.04","3,727.04",-0.223%
28-Dec-20,"3,723.03","3,740.51","3,723.03","3,735.36","3,735.36",0.872%
24-Dec-20,"3,694.03","3,703.82","3,689.32","3,703.06","3,703.06",0.354%
23-Dec-20,"3,693.42","3,711.24","3,689.28","3,690.01","3,690.01",0.075%
22-Dec-20,"3,698.08","3,698.26","3,676.16","3,687.26","3,687.26",-0.207%
21-Dec-20,"3,684.28","3,702.90","3,636.48","3,694.92","3,694.92",-0.391%
18-Dec-20,"3,722.39","3,726.70","3,685.84","3,709.41","3,709.41",-0.351%
17-Dec-20,"3,713.65","3,725.12","3,710.87","3,722.48","3,722.48",0.576%
16-Dec-20,"3,696.25","3,711.27","3,688.57","3,701.17","3,701.17",0.177%
15-Dec-20,"3,666.41","3,695.29","3,659.62","3,694.62","3,694.62",1.292%
14-Dec-20,"3,675.27","3,697.61","3,645.84","3,647.49","3,647.49",-0.436%
11-Dec-20,"3,656.08","3,665.91","3,633.40","3,663.46","3,663.46",-0.126%
10-Dec-20,"3,659.13","3,678.49","3,645.18","3,668.10","3,668.10",-0.129%
9-Dec-20,"3,705.98","3,712.39","3,660.54","3,672.82","3,672.82",-0.795%
8-Dec-20,"3,683.05","3,708.45","3,678.83","3,702.25","3,702.25",0.279%
7-Dec-20,"3,694.73","3,697.41","3,678.88","3,691.96","3,691.96",-0.194%
4-Dec-20,"3,670.94","3,699.20","3,670.94","3,699.12","3,699.12",0.884%
3-Dec-20,"3,668.28","3,682.73","3,657.17","3,666.72","3,666.72",-0.062%
2-Dec-20,"3,653.78","3,670.96","3,644.84","3,669.01","3,669.01",0.179%
1-Dec-20,"3,645.87","3,678.45","3,645.87","3,662.45","3,662.45",1.127%
30-Nov-20,"3,634.18","3,634.18","3,594.39","3,621.63","3,621.63",-0.460%
27-Nov-20,"3,638.55","3,644.31","3,629.33","3,638.35","3,638.35",0.240%
25-Nov-20,"3,635.50","3,635.50","3,617.76","3,629.65","3,629.65",-0.158%
24-Nov-20,"3,594.52","3,642.31","3,594.52","3,635.41","3,635.41",1.616%
23-Nov-20,"3,566.82","3,589.81","3,552.77","3,577.59","3,577.59",0.564%
20-Nov-20,"3,579.31","3,581.23","3,556.85","3,557.54","3,557.54",-0.679%
19-Nov-20,"3,559.41","3,585.22","3,543.84","3,581.87","3,581.87",0.395%
18-Nov-20,"3,612.09","3,619.09","3,567.33","3,567.79","3,567.79",-1.156%
17-Nov-20,"3,610.31","3,623.11","3,588.68","3,609.53","3,609.53",-0.479%
16-Nov-20,"3,600.16","3,628.51","3,600.16","3,626.91","3,626.91",1.165%
13-Nov-20,"3,552.57","3,593.66","3,552.57","3,585.15","3,585.15",1.361%
12-Nov-20,"3,562.67","3,569.02","3,518.58","3,537.01","3,537.01",-0.998%
11-Nov-20,"3,563.22","3,581.16","3,557.00","3,572.66","3,572.66",0.765%
10-Nov-20,"3,543.26","3,557.22","3,511.91","3,545.53","3,545.53",-0.140%
9-Nov-20,"3,583.04","3,645.99","3,547.48","3,550.50","3,550.50",1.170%
6-Nov-20,"3,508.34","3,521.58","3,484.34","3,509.44","3,509.44",-0.029%
5-Nov-20,"3,485.74","3,529.05","3,485.74","3,510.45","3,510.45",1.946%
4-Nov-20,"3,406.46","3,486.25","3,405.17","3,443.44","3,443.44",2.205%
3-Nov-20,"3,336.25","3,389.49","3,336.25","3,369.16","3,369.16",1.780%
2-Nov-20,"3,296.20","3,330.14","3,279.74","3,310.24","3,310.24",1.232%
30-Oct-20,"3,293.59","3,304.93","3,233.94","3,269.96","3,269.96",-1.213%
29-Oct-20,"3,277.17","3,341.05","3,259.82","3,310.11","3,310.11",1.195%
28-Oct-20,"3,342.48","3,342.48","3,268.89","3,271.03","3,271.03",-3.529%
27-Oct-20,"3,403.15","3,409.51","3,388.71","3,390.68","3,390.68",-0.303%
26-Oct-20,"3,441.42","3,441.42","3,364.86","3,400.97","3,400.97",-1.859%
23-Oct-20,"3,464.90","3,466.46","3,440.45","3,465.39","3,465.39",0.345%
22-Oct-20,"3,438.50","3,460.53","3,415.34","3,453.49","3,453.49",0.522%
21-Oct-20,"3,439.91","3,464.86","3,433.06","3,435.56","3,435.56",-0.220%
20-Oct-20,"3,439.38","3,476.93","3,435.65","3,443.12","3,443.12",0.473%
19-Oct-20,"3,493.66","3,502.42","3,419.93","3,426.92","3,426.92",-1.633%
16-Oct-20,"3,493.50","3,515.76","3,480.45","3,483.81","3,483.81",0.013%
15-Oct-20,"3,453.72","3,489.08","3,440.89","3,483.34","3,483.34",-0.153%
14-Oct-20,"3,515.47","3,527.94","3,480.55","3,488.67","3,488.67",-0.662%
13-Oct-20,"3,534.01","3,534.01","3,500.86","3,511.93","3,511.93",-0.631%
12-Oct-20,"3,500.02","3,549.85","3,499.61","3,534.22","3,534.22",1.642%
9-Oct-20,"3,459.67","3,482.34","3,458.07","3,477.14","3,477.14",0.879%
8-Oct-20,"3,434.28","3,447.28","3,428.15","3,446.83","3,446.83",0.801%
7-Oct-20,"3,384.56","3,426.26","3,384.56","3,419.44","3,419.44",1.740%
6-Oct-20,"3,408.74","3,431.56","3,354.54","3,360.97","3,360.97",-1.397%
5-Oct-20,"3,367.27","3,409.57","3,367.27","3,408.60","3,408.60",1.797%
2-Oct-20,"3,338.94","3,369.10","3,323.69","3,348.42","3,348.42",-0.958%
1-Oct-20,"3,385.87","3,397.18","3,361.39","3,380.80","3,380.80",0.529%
30-Sep-20,"3,341.21","3,393.56","3,340.47","3,363.00","3,363.00",0.825%
29-Sep-20,"3,350.92","3,357.92","3,327.54","3,335.47","3,335.47",-0.481%
28-Sep-20,"3,333.90","3,360.74","3,332.91","3,351.60","3,351.60",1.611%
25-Sep-20,"3,236.66","3,306.88","3,228.44","3,298.46","3,298.46",1.598%
24-Sep-20,"3,226.14","3,278.70","3,209.45","3,246.59","3,246.59",0.299%
23-Sep-20,"3,320.11","3,323.35","3,232.57","3,236.92","3,236.92",-2.372%
22-Sep-20,"3,295.75","3,320.31","3,270.95","3,315.57","3,315.57",1.052%
21-Sep-20,"3,285.57","3,285.57","3,229.10","3,281.06","3,281.06",-1.157%
18-Sep-20,"3,357.38","3,362.27","3,292.40","3,319.47","3,319.47",-1.118%
17-Sep-20,"3,346.86","3,375.17","3,328.82","3,357.01","3,357.01",-0.841%
16-Sep-20,"3,411.23","3,428.92","3,384.45","3,385.49","3,385.49",-0.462%
15-Sep-20,"3,407.73","3,419.48","3,389.25","3,401.20","3,401.20",0.522%
14-Sep-20,"3,363.56","3,402.93","3,363.56","3,383.54","3,383.54",1.274%
11-Sep-20,"3,352.70","3,368.95","3,310.47","3,340.97","3,340.97",0.053%
10-Sep-20,"3,412.56","3,425.55","3,329.25","3,339.19","3,339.19",-1.758%
9-Sep-20,"3,369.82","3,424.77","3,366.84","3,398.96","3,398.96",2.015%
8-Sep-20,"3,371.88","3,379.97","3,329.27","3,331.84","3,331.84",-2.776%
4-Sep-20,"3,453.60","3,479.15","3,349.63","3,426.96","3,426.96",-0.813%
3-Sep-20,"3,564.74","3,564.85","3,427.41","3,455.06","3,455.06",-3.513%
2-Sep-20,"3,543.76","3,588.11","3,535.23","3,580.84","3,580.84",1.537%
1-Sep-20,"3,507.44","3,528.03","3,494.60","3,526.65","3,526.65",0.753%
31-Aug-20,"3,509.73","3,514.77","3,493.25","3,500.31","3,500.31",-0.219%
28-Aug-20,"3,494.69","3,509.23","3,484.32","3,508.01","3,508.01",0.673%
27-Aug-20,"3,485.14","3,501.38","3,468.35","3,484.55","3,484.55",0.167%
26-Aug-20,"3,449.97","3,481.07","3,444.15","3,478.73","3,478.73",1.020%
25-Aug-20,"3,435.95","3,444.21","3,425.84","3,443.62","3,443.62",0.360%
24-Aug-20,"3,418.09","3,432.09","3,413.13","3,431.28","3,431.28",1.004%
21-Aug-20,"3,386.01","3,399.96","3,379.31","3,397.16","3,397.16",0.344%
20-Aug-20,"3,360.48","3,390.80","3,354.69","3,385.51","3,385.51",0.316%
19-Aug-20,"3,392.51","3,399.54","3,369.66","3,374.85","3,374.85",-0.440%
18-Aug-20,"3,387.04","3,395.06","3,370.15","3,389.78","3,389.78",0.230%
17-Aug-20,"3,380.86","3,387.59","3,379.22","3,381.99","3,381.99",0.271%
14-Aug-20,"3,368.66","3,378.51","3,361.64","3,372.85","3,372.85",-0.017%
13-Aug-20,"3,372.95","3,387.24","3,363.35","3,373.43","3,373.43",-0.205%
12-Aug-20,"3,355.46","3,387.89","3,355.46","3,380.35","3,380.35",1.400%
11-Aug-20,"3,370.34","3,381.01","3,326.44","3,333.69","3,333.69",-0.797%
10-Aug-20,"3,356.04","3,363.29","3,335.44","3,360.47","3,360.47",0.274%
7-Aug-20,"3,340.05","3,352.54","3,328.72","3,351.28","3,351.28",0.063%
6-Aug-20,"3,323.17","3,351.03","3,318.14","3,349.16","3,349.16",0.643%
5-Aug-20,"3,317.37","3,330.77","3,317.37","3,327.77","3,327.77",0.643%
4-Aug-20,"3,289.92","3,306.84","3,286.37","3,306.51","3,306.51",0.361%
3-Aug-20,"3,288.26","3,302.73","3,284.53","3,294.61","3,294.61",0.718%
31-Jul-20,"3,270.45","3,272.17","3,220.26","3,271.12","3,271.12",0.767%
30-Jul-20,"3,231.76","3,250.92","3,204.13","3,246.22","3,246.22",-0.375%
29-Jul-20,"3,227.22","3,264.74","3,227.22","3,258.44","3,258.44",1.243%
28-Jul-20,"3,234.27","3,243.72","3,216.17","3,218.44","3,218.44",-0.647%
27-Jul-20,"3,219.84","3,241.43","3,214.25","3,239.41","3,239.41",0.740%
24-Jul-20,"3,218.58","3,227.26","3,200.05","3,215.63","3,215.63",-0.619%
23-Jul-20,"3,271.64","3,279.99","3,222.66","3,235.66","3,235.66",-1.232%
22-Jul-20,"3,254.86","3,279.32","3,253.10","3,276.02","3,276.02",0.575%
21-Jul-20,"3,268.52","3,277.29","3,247.77","3,257.30","3,257.30",0.168%
20-Jul-20,"3,224.29","3,258.61","3,215.16","3,251.84","3,251.84",0.841%
17-Jul-20,"3,224.21","3,233.52","3,205.65","3,224.73","3,224.73",0.285%
16-Jul-20,"3,208.36","3,220.39","3,198.59","3,215.57","3,215.57",-0.341%
15-Jul-20,"3,225.98","3,238.28","3,200.76","3,226.56","3,226.56",0.908%
14-Jul-20,"3,141.11","3,200.95","3,127.66","3,197.52","3,197.52",1.341%
13-Jul-20,"3,205.08","3,235.32","3,149.43","3,155.22","3,155.22",-0.936%
10-Jul-20,"3,152.47","3,186.82","3,136.22","3,185.04","3,185.04",1.047%
9-Jul-20,"3,176.17","3,179.78","3,115.70","3,152.05","3,152.05",-0.564%
8-Jul-20,"3,153.07","3,171.80","3,136.53","3,169.94","3,169.94",0.783%
7-Jul-20,"3,166.44","3,184.15","3,142.93","3,145.32","3,145.32",-1.082%
6-Jul-20,"3,155.29","3,182.59","3,155.29","3,179.72","3,179.72",1.588%
2-Jul-20,"3,143.64","3,165.81","3,124.52","3,130.01","3,130.01",0.454%
1-Jul-20,"3,105.92","3,128.44","3,101.17","3,115.86","3,115.86",0.502%
30-Jun-20,"3,050.20","3,111.51","3,047.83","3,100.29","3,100.29",1.541%
29-Jun-20,"3,018.59","3,053.89","2,999.74","3,053.24","3,053.24",1.469%
26-Jun-20,"3,073.20","3,073.73","3,004.63","3,009.05","3,009.05",-2.423%
25-Jun-20,"3,046.60","3,086.25","3,024.01","3,083.76","3,083.76",1.096%
24-Jun-20,"3,114.40","3,115.01","3,032.13","3,050.33","3,050.33",-2.586%
23-Jun-20,"3,138.70","3,154.90","3,127.12","3,131.29","3,131.29",0.431%
22-Jun-20,"3,094.42","3,120.92","3,079.39","3,117.86","3,117.86",0.650%
19-Jun-20,"3,140.29","3,155.53","3,083.11","3,097.74","3,097.74",-0.565%
18-Jun-20,"3,101.64","3,120.00","3,093.51","3,115.34","3,115.34",0.059%
17-Jun-20,"3,136.13","3,141.16","3,108.03","3,113.49","3,113.49",-0.360%
16-Jun-20,"3,131.00","3,153.45","3,076.06","3,124.74","3,124.74",1.896%
15-Jun-20,"2,993.76","3,079.76","2,965.66","3,066.59","3,066.59",0.831%
12-Jun-20,"3,071.04","3,088.42","2,984.47","3,041.31","3,041.31",1.306%
11-Jun-20,"3,123.53","3,123.53","2,999.49","3,002.10","3,002.10",-5.894%
10-Jun-20,"3,213.42","3,223.27","3,181.49","3,190.14","3,190.14",-0.531%
9-Jun-20,"3,213.32","3,222.71","3,193.11","3,207.18","3,207.18",-0.780%
8-Jun-20,"3,199.92","3,233.13","3,196.00","3,232.39","3,232.39",1.204%
5-Jun-20,"3,163.84","3,211.72","3,163.84","3,193.93","3,193.93",2.621%
4-Jun-20,"3,111.56","3,128.91","3,090.41","3,112.35","3,112.35",-0.337%
3-Jun-20,"3,098.90","3,130.94","3,098.90","3,122.87","3,122.87",1.365%
2-Jun-20,"3,064.78","3,081.07","3,051.64","3,080.82","3,080.82",0.821%
1-Jun-20,"3,038.78","3,062.18","3,031.54","3,055.73","3,055.73",0.375%
29-May-20,"3,025.17","3,049.17","2,998.61","3,044.31","3,044.31",0.481%
28-May-20,"3,046.61","3,068.67","3,023.40","3,029.73","3,029.73",-0.211%
27-May-20,"3,015.65","3,036.25","2,969.75","3,036.13","3,036.13",1.483%
26-May-20,"3,004.08","3,021.72","2,988.17","2,991.77","2,991.77",1.229%
22-May-20,"2,948.05","2,956.76","2,933.59","2,955.45","2,955.45",0.235%
21-May-20,"2,969.95","2,978.50","2,938.57","2,948.51","2,948.51",-0.777%
20-May-20,"2,953.63","2,980.29","2,953.63","2,971.61","2,971.61",1.665%
19-May-20,"2,948.59","2,964.21","2,922.35","2,922.94","2,922.94",-1.048%
18-May-20,"2,913.86","2,968.09","2,913.86","2,953.91","2,953.91",3.150%
15-May-20,"2,829.95","2,865.01","2,816.78","2,863.70","2,863.70",0.393%
14-May-20,"2,794.54","2,852.80","2,766.64","2,852.50","2,852.50",1.152%
13-May-20,"2,865.86","2,874.14","2,793.15","2,820.00","2,820.00",-1.746%
12-May-20,"2,939.50","2,945.82","2,869.59","2,870.12","2,870.12",-2.050%
11-May-20,"2,915.46","2,944.25","2,903.44","2,930.19","2,930.19",0.013%
8-May-20,"2,908.83","2,932.16","2,902.88","2,929.80","2,929.80",1.687%
7-May-20,"2,878.26","2,901.92","2,876.48","2,881.19","2,881.19",1.150%
6-May-20,"2,883.14","2,891.11","2,847.65","2,848.42","2,848.42",-0.698%
5-May-20,"2,868.88","2,898.23","2,863.55","2,868.44","2,868.44",0.904%
4-May-20,"2,815.01","2,844.24","2,797.85","2,842.74","2,842.74",0.425%
1-May-20,"2,869.09","2,869.09","2,821.61","2,830.71","2,830.71",-2.806%
30-Apr-20,"2,930.91","2,930.91","2,892.47","2,912.43","2,912.43",-0.921%
29-Apr-20,"2,918.46","2,954.86","2,912.16","2,939.51","2,939.51",2.658%
28-Apr-20,"2,909.96","2,921.15","2,860.71","2,863.39","2,863.39",-0.524%
27-Apr-20,"2,854.65","2,887.72","2,852.89","2,878.48","2,878.48",1.471%
24-Apr-20,"2,812.64","2,842.71","2,791.76","2,836.74","2,836.74",1.392%
23-Apr-20,"2,810.42","2,844.90","2,794.26","2,797.80","2,797.80",-0.054%
22-Apr-20,"2,787.89","2,815.10","2,775.95","2,799.31","2,799.31",2.293%
21-Apr-20,"2,784.81","2,785.54","2,727.10","2,736.56","2,736.56",-3.067%
20-Apr-20,"2,845.62","2,868.98","2,820.43","2,823.16","2,823.16",-1.788%
17-Apr-20,"2,842.43","2,879.22","2,830.88","2,874.56","2,874.56",2.679%
16-Apr-20,"2,799.34","2,806.51","2,764.32","2,799.55","2,799.55",0.582%
15-Apr-20,"2,795.64","2,801.88","2,761.54","2,783.36","2,783.36",-2.203%
14-Apr-20,"2,805.10","2,851.85","2,805.10","2,846.06","2,846.06",3.057%
13-Apr-20,"2,782.46","2,782.46","2,721.17","2,761.63","2,761.63",-1.010%
9-Apr-20,"2,776.99","2,818.57","2,762.36","2,789.82","2,789.82",1.449%
8-Apr-20,"2,685.00","2,760.75","2,663.30","2,749.98","2,749.98",3.406%
7-Apr-20,"2,738.65","2,756.89","2,657.67","2,659.41","2,659.41",-0.160%
6-Apr-20,"2,578.28","2,676.85","2,574.57","2,663.68","2,663.68",7.033%
3-Apr-20,"2,514.92","2,538.18","2,459.96","2,488.65","2,488.65",-1.514%
2-Apr-20,"2,458.54","2,533.22","2,455.79","2,526.90","2,526.90",2.283%
1-Apr-20,"2,498.08","2,522.75","2,447.49","2,470.50","2,470.50",-4.414%
31-Mar-20,"2,614.69","2,641.39","2,571.15","2,584.59","2,584.59",-1.601%
30-Mar-20,"2,558.98","2,631.80","2,545.28","2,626.65","2,626.65",3.352%
27-Mar-20,"2,555.87","2,615.91","2,520.02","2,541.47","2,541.47",-3.369%
26-Mar-20,"2,501.29","2,637.01","2,500.72","2,630.07","2,630.07",6.241%
25-Mar-20,"2,457.77","2,571.42","2,407.53","2,475.56","2,475.56",1.154%
24-Mar-20,"2,344.44","2,449.71","2,344.44","2,447.33","2,447.33",9.383%
23-Mar-20,"2,290.71","2,300.73","2,191.86","2,237.40","2,237.40",-2.929%
20-Mar-20,"2,431.94","2,453.01","2,295.56","2,304.92","2,304.92",-4.336%
19-Mar-20,"2,393.48","2,466.97","2,319.78","2,409.39","2,409.39",0.471%
18-Mar-20,"2,436.50","2,453.57","2,280.52","2,398.10","2,398.10",-5.183%
17-Mar-20,"2,425.66","2,553.93","2,367.04","2,529.19","2,529.19",5.995%
16-Mar-20,"2,508.59","2,562.98","2,380.94","2,386.13","2,386.13",-11.984%
13-Mar-20,"2,569.99","2,711.33","2,492.37","2,711.02","2,711.02",9.287%
12-Mar-20,"2,630.86","2,660.95","2,478.86","2,480.64","2,480.64",-9.511%
11-Mar-20,"2,825.60","2,825.60","2,707.22","2,741.38","2,741.38",-4.887%
10-Mar-20,"2,813.48","2,882.59","2,734.00","2,882.23","2,882.23",4.940%
9-Mar-20,"2,863.89","2,863.89","2,734.43","2,746.56","2,746.56",-7.597%
6-Mar-20,"2,954.20","2,985.93","2,901.54","2,972.37","2,972.37",-1.705%
5-Mar-20,"3,075.70","3,083.04","2,999.83","3,023.94","3,023.94",-3.392%
4-Mar-20,"3,045.75","3,130.97","3,034.38","3,130.12","3,130.12",4.220%
3-Mar-20,"3,096.46","3,136.72","2,976.63","3,003.37","3,003.37",-2.811%
